Player,Team,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,REB,AST,STL,BLK,TOV,PF,Season,Position
Kyrin Galloway,NZB,27,6.9,0.2,0.1,0.2,0.433,0.0,0.1,0.375,0.0,0.0,0.667,0.1,0.1,0.2,0.0,0.0,0.1,0.0,0.1,2021,PF
Owen Hulland,ADE,10,1.6,0.1,0.1,0.3,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.4,2021,PF
Dane Pineau,SEM,1,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.2,2021,PF
David Andersen,ILL,16,12.4,0.5,0.2,0.5,0.474,0.0,0.1,0.409,0.0,0.0,0.875,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2020,PF
Nick Kay,PER,34,31.0,0.5,0.2,0.4,0.527,0.0,0.1,0.495,0.1,0.1,0.847,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1,2020,PF
Brandon Ashley,NZB,28,21.1,0.5,0.2,0.4,0.55,0.0,0.1,0.324,0.1,0.1,0.691,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.2,2020,PF
Majok Deng,CRN,31,24.2,0.5,0.2,0.3,0.488,0.1,0.1,0.362,0.1,0.1,0.798,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.1,2020,PF
Dario Hunt,PER,21,18.9,0.5,0.2,0.3,0.605,0.0,0.0,0.0,0.1,0.1,0.566,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1,2020,PF
Tim Coenraad,ILL,28,18.5,0.4,0.2,0.3,0.458,0.1,0.2,0.363,0.1,0.1,0.75,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,2020,PF
Tai Wesley,SEM,18,24.4,0.4,0.2,0.4,0.411,0.0,0.1,0.25,0.1,0.1,0.75,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2020,PF
Finn Delany,NZB,20,29.3,0.4,0.1,0.3,0.47,0.1,0.1,0.405,0.1,0.1,0.808,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1,2020,PF
Brad Newley,SYD,34,25.7,0.4,0.2,0.3,0.47,0.1,0.2,0.353,0.1,0.1,0.728,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,2020,PF
Kouat Noi,CRN,22,23.5,0.4,0.1,0.4,0.418,0.1,0.1,0.342,0.1,0.1,0.674,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1,2020,PF
E.J. Singler,BRI,28,20.8,0.4,0.1,0.3,0.551,0.0,0.1,0.444,0.0,0.1,0.8,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2020,PF
Taylor Britt,PER,16,3.0,0.4,0.2,0.3,0.5,0.0,0.1,0.333,0.0,0.0,0.5,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.1,2020,PF
Billy Preston,ILL,3,17.6,0.4,0.1,0.5,0.261,0.0,0.2,0.125,0.1,0.2,0.75,0.0,0.2,0.3,0.0,0.0,0.0,0.1,0.2,2020,PF
Jack Purchase,MEL,3,5.0,0.4,0.1,0.3,0.4,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.1,2020,PF
David Barlow,MEL,29,21.9,0.3,0.1,0.2,0.423,0.1,0.2,0.435,0.0,0.1,0.763,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2020,PF
Rhys Vague,PER,27,6.8,0.3,0.1,0.2,0.463,0.0,0.1,0.3,0.1,0.1,0.667,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.1,2020,PF
Tohi Smith-Milner,MEL,28,11.8,0.3,0.1,0.2,0.363,0.0,0.2,0.245,0.1,0.1,0.788,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2020,PF
Obi Kyei,ADE,28,13.2,0.2,0.1,0.2,0.374,0.0,0.0,0.083,0.1,0.1,0.5,0.1,0.2,0.3,0.0,0.1,0.0,0.1,0.2,2020,PF
Nic Pozoglou,PER,10,4.5,0.2,0.1,0.3,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.0,0.0,0.0,0.1,0.1,2020,PF
Deng Acuoth,SEM,5,2.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.1,0.0,0.2,2020,PF
Kyle Bowen,PER,3,1.8,0.6,0.2,0.2,1.0,0.0,0.0,0.0,0.2,0.4,0.5,0.2,0.6,0.8,0.2,0.0,0.0,0.0,0.0,2019,PF
Ray Turner,SYD,10,7.9,0.6,0.3,0.4,0.625,0.0,0.0,0.0,0.1,0.1,0.833,0.1,0.2,0.3,0.0,0.1,0.0,0.1,0.3,2019,PF
Cameron Bairstow,BRI,29,21.2,0.6,0.2,0.5,0.49,0.0,0.1,0.436,0.1,0.1,0.521,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1,2019,PF
Brian Conklin,ILL,28,26.0,0.5,0.2,0.4,0.478,0.0,0.0,0.1,0.2,0.2,0.719,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2019,PF
Jake Wiley,ADE,28,22.5,0.5,0.2,0.4,0.565,0.0,0.0,0.333,0.1,0.1,0.757,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1,2019,PF
Tai Wesley,NZB,28,28.1,0.5,0.2,0.4,0.483,0.0,0.1,0.333,0.1,0.1,0.733,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2019,PF
Nick Kay,PER,34,31.0,0.5,0.2,0.4,0.552,0.0,0.1,0.436,0.1,0.1,0.771,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1,2019,PF
Daniel Kickert,SYD,30,21.3,0.5,0.2,0.3,0.479,0.1,0.1,0.438,0.1,0.1,0.849,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,2019,PF
David Barlow,MEL,34,26.7,0.4,0.1,0.3,0.468,0.1,0.2,0.41,0.0,0.1,0.709,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2019,PF
Lucas Walker,CRN,26,17.2,0.4,0.1,0.3,0.449,0.0,0.1,0.306,0.1,0.1,0.781,0.1,0.2,0.2,0.0,0.0,0.0,0.1,0.1,2019,PF
Alex Loughton,CRN,25,18.6,0.4,0.1,0.3,0.384,0.1,0.2,0.338,0.0,0.1,0.815,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,2019,PF
David Wear,SYD,30,20.2,0.4,0.1,0.3,0.451,0.1,0.1,0.4,0.0,0.0,0.938,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2019,PF
Tohi Smith-Milner,MEL,24,3.8,0.3,0.1,0.2,0.25,0.0,0.1,0.25,0.2,0.2,0.789,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.2,2019,PF
Nic Pozoglou,ILL,5,6.0,0.3,0.1,0.2,0.6,0.0,0.0,1.0,0.1,0.1,0.5,0.1,0.1,0.2,0.1,0.1,0.0,0.1,0.0,2019,PF
Rhys Vague,PER,33,7.6,0.3,0.1,0.3,0.307,0.0,0.2,0.244,0.0,0.1,0.714,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1,2019,PF
Mitchell Young,CRN,22,8.1,0.3,0.1,0.2,0.474,0.0,0.0,0.0,0.1,0.1,0.643,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.2,2019,PF
Dane Pineau,SYD,26,6.5,0.1,0.0,0.1,0.429,0.0,0.0,0.0,0.0,0.0,0.667,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.2,2019,PF
Deng Acuoth,SYD,4,0.7,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2019,PF
Rhys Vague,PER,13,2.8,0.6,0.2,0.6,0.333,0.1,0.3,0.182,0.1,0.2,0.571,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1,2018,PF
Caleb Davis,ADE,5,2.0,0.6,0.3,0.4,0.75,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.1,0.0,0.0,0.1,0.0,2018,PF
Alex Loughton,CRN,28,26.2,0.5,0.2,0.4,0.432,0.1,0.2,0.377,0.1,0.1,0.921,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,2018,PF
Daniel Kickert,BRI,26,28.1,0.5,0.2,0.4,0.522,0.1,0.1,0.418,0.1,0.1,0.922,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2018,PF
Rakeem Christmas,NZB,12,15.4,0.5,0.2,0.4,0.48,0.0,0.0,0.0,0.1,0.2,0.543,0.1,0.2,0.4,0.0,0.0,0.0,0.1,0.2,2018,PF
Perry Ellis,SYD,27,30.4,0.5,0.2,0.4,0.478,0.0,0.1,0.447,0.1,0.1,0.723,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,2018,PF
Jerry Evans,CRN,22,17.0,0.5,0.2,0.4,0.38,0.1,0.2,0.317,0.1,0.1,0.627,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1,2018,PF
Tai Wesley,MEL,35,24.4,0.5,0.2,0.4,0.498,0.0,0.1,0.359,0.1,0.1,0.72,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2018,PF
Jesse Wagstaff,PER,29,20.8,0.5,0.1,0.3,0.398,0.1,0.2,0.381,0.1,0.1,0.845,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,2018,PF
Mitchell Young,BRI,25,10.0,0.5,0.2,0.3,0.512,0.0,0.0,0.0,0.1,0.2,0.707,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1,2018,PF
Matthew Knight,PER,5,12.6,0.4,0.2,0.4,0.542,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2018,PF
Lucas Walker,PER,30,20.7,0.4,0.2,0.3,0.475,0.0,0.1,0.315,0.1,0.1,0.774,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1,2018,PF
Cody Ellis,ILL,20,15.8,0.4,0.1,0.3,0.427,0.1,0.2,0.424,0.1,0.1,0.931,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,2018,PF
Oscar Forman,ILL,26,9.4,0.4,0.1,0.3,0.402,0.1,0.3,0.379,0.0,0.0,0.667,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,2018,PF
Anthony Petrie,BRI,16,16.4,0.4,0.1,0.3,0.486,0.0,0.0,0.385,0.1,0.1,0.929,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2018,PF
Derek Cooke Jr.,PER,30,15.5,0.4,0.2,0.3,0.563,0.0,0.0,0.0,0.1,0.1,0.569,0.2,0.2,0.4,0.0,0.1,0.0,0.1,0.1,2018,PF
Thomas Abercrombie,NZB,30,27.2,0.4,0.1,0.3,0.374,0.1,0.2,0.321,0.1,0.1,0.688,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.1,2018,PF
Tohi Smith-Milner,MEL,25,6.5,0.4,0.1,0.2,0.513,0.0,0.1,0.353,0.1,0.1,0.632,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.2,2018,PF
Tom Garlepp,SYD,22,7.6,0.3,0.1,0.2,0.378,0.0,0.1,0.091,0.1,0.2,0.885,0.1,0.1,0.2,0.1,0.1,0.0,0.0,0.1,2018,PF
Majok Majok,MEL,22,10.2,0.3,0.1,0.2,0.532,0.0,0.0,0.0,0.0,0.1,0.588,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.2,2018,PF
Craig Moller,MEL,35,13.1,0.3,0.1,0.3,0.36,0.0,0.1,0.25,0.0,0.1,0.613,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1,2018,PF
Dane Pineau,SYD,24,11.1,0.3,0.1,0.2,0.617,0.0,0.0,0.455,0.0,0.0,0.6,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.2,2018,PF
David Barlow,MEL,34,14.6,0.2,0.1,0.2,0.441,0.1,0.1,0.458,0.0,0.0,0.7,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2018,PF
Alan Wiggins Jr.,ADE,1,8.3,0.2,0.1,0.8,0.143,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.3,0.5,0.0,0.0,0.0,0.0,0.1,2018,PF
Delvon Johnson,ILL,28,19.3,0.2,0.1,0.2,0.558,0.0,0.0,0.0,0.0,0.1,0.421,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1,2018,PF
Cameron Bairstow,BRI,14,19.4,0.6,0.2,0.5,0.457,0.0,0.0,0.286,0.2,0.2,0.778,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1,2017,PF
Oscar Forman,ILL,34,12.6,0.5,0.2,0.4,0.434,0.1,0.3,0.429,0.0,0.1,0.739,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,2017,PF
Josh Powell,SYD,27,20.0,0.5,0.2,0.4,0.48,0.0,0.0,0.0,0.1,0.1,0.803,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.2,2017,PF
Daniel Johnson,ADE,29,29.7,0.5,0.1,0.3,0.452,0.0,0.1,0.365,0.1,0.2,0.785,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1,2017,PF
Anthony Petrie,BRI,18,15.7,0.5,0.2,0.3,0.469,0.0,0.1,0.455,0.1,0.1,0.718,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2017,PF
Jesse Wagstaff,PER,33,20.5,0.5,0.1,0.4,0.391,0.1,0.2,0.316,0.1,0.1,0.791,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,2017,PF
Nick Kay,ILL,34,20.1,0.4,0.2,0.3,0.544,0.0,0.1,0.316,0.1,0.1,0.708,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2017,PF
Mitchell Young,BRI,28,13.2,0.4,0.2,0.3,0.574,0.0,0.0,0.0,0.1,0.1,0.707,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.2,2017,PF
Akil Mitchell,NZB,25,22.7,0.4,0.2,0.3,0.556,0.0,0.0,0.667,0.0,0.1,0.329,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1,2017,PF
Paul Carter,NZB,11,22.0,0.4,0.1,0.3,0.444,0.1,0.2,0.5,0.0,0.1,0.643,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.1,2017,PF
Craig Moller,SYD,14,7.9,0.4,0.1,0.3,0.469,0.0,0.1,0.214,0.1,0.1,1.0,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.1,2017,PF
Alex Loughton,CRN,26,17.5,0.4,0.1,0.3,0.455,0.1,0.1,0.41,0.0,0.0,0.714,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1,2017,PF
Greg Whittington,SYD,28,30.6,0.4,0.1,0.3,0.46,0.0,0.1,0.365,0.0,0.1,0.707,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1,2017,PF
Mark Worthington,CRN,28,27.0,0.4,0.1,0.3,0.38,0.0,0.1,0.275,0.1,0.1,0.941,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2017,PF
Jameel McKay,PER,33,21.9,0.4,0.1,0.3,0.557,0.0,0.0,0.0,0.1,0.1,0.632,0.1,0.2,0.3,0.0,0.0,0.1,0.1,0.1,2017,PF
Jeromie Hill,SYD,19,5.6,0.4,0.2,0.3,0.485,0.0,0.1,0.444,0.0,0.0,1.0,0.1,0.1,0.2,0.1,0.0,0.1,0.1,0.2,2017,PF
Shawn Redhage,PER,33,7.8,0.4,0.1,0.3,0.385,0.0,0.1,0.265,0.1,0.1,0.69,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.2,2017,PF
Tom Garlepp,SYD,28,16.6,0.3,0.1,0.3,0.437,0.0,0.0,0.333,0.1,0.1,0.744,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,2017,PF
Cody Ellis,ILL,34,13.6,0.3,0.1,0.3,0.37,0.0,0.1,0.318,0.1,0.1,0.844,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,2017,PF
Majok Majok,MEL,28,18.2,0.3,0.1,0.2,0.584,0.0,0.0,0.0,0.1,0.1,0.757,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.1,2017,PF
Devin Williams,MEL,16,10.5,0.3,0.1,0.3,0.465,0.0,0.0,0.0,0.1,0.2,0.423,0.1,0.3,0.4,0.0,0.0,0.0,0.1,0.2,2017,PF
Eric Jacobsen,ADE,31,21.1,0.3,0.1,0.2,0.547,0.0,0.0,1.0,0.1,0.1,0.6,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.2,2017,PF
David Barlow,MEL,19,20.0,0.3,0.1,0.2,0.395,0.1,0.1,0.345,0.0,0.0,0.833,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,2017,PF
Liu Bo,SYD,5,1.7,0.2,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2017,PF
Tohi Smith-Milner,MEL,8,2.5,0.1,0.0,0.3,0.167,0.0,0.2,0.25,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.1,0.0,0.1,0.2,2017,PF
Lucas Walker,PER,2,8.2,0.1,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1,2017,PF
Hakim Warrick,MEL,23,22.2,0.7,0.2,0.5,0.5,0.0,0.0,0.167,0.2,0.3,0.65,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1,2016,PF
Al Harrington,SYD,6,27.5,0.6,0.2,0.5,0.388,0.1,0.1,0.385,0.2,0.3,0.625,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1,2016,PF
Tom Garlepp,SYD,27,26.6,0.5,0.2,0.3,0.529,0.0,0.1,0.5,0.1,0.1,0.777,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2016,PF
Jesse Wagstaff,PER,34,19.5,0.5,0.1,0.4,0.387,0.1,0.2,0.338,0.1,0.1,0.845,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.1,2016,PF
Matthew Knight,PER,33,25.5,0.5,0.2,0.4,0.482,0.0,0.0,0.0,0.1,0.1,0.618,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1,2016,PF
Mark Worthington,CRN,28,27.6,0.4,0.1,0.4,0.398,0.0,0.1,0.244,0.1,0.1,0.825,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2016,PF
Shawn Redhage,PER,34,16.4,0.4,0.1,0.3,0.387,0.0,0.1,0.353,0.1,0.1,0.877,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2016,PF
Nick Kay,TOW,28,28.1,0.4,0.2,0.3,0.528,0.0,0.0,0.348,0.1,0.1,0.746,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2016,PF
Tohi Smith-Milner,MEL,2,10.7,0.4,0.1,0.3,0.429,0.1,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2016,PF
Oscar Forman,ILL,31,20.7,0.4,0.1,0.3,0.428,0.1,0.2,0.383,0.0,0.0,0.824,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2016,PF
Anthony Petrie,ADE,28,26.6,0.4,0.1,0.3,0.472,0.0,0.0,0.3,0.1,0.1,0.754,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2016,PF
Tai Wynyard,NZB,5,2.7,0.4,0.1,0.3,0.5,0.0,0.0,0.0,0.1,0.1,0.5,0.1,0.2,0.4,0.0,0.0,0.0,0.1,0.2,2016,PF
Jeromie Hill,SYD,23,11.4,0.3,0.1,0.3,0.451,0.0,0.1,0.226,0.0,0.1,0.353,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.2,2016,PF
Alex Loughton,CRN,28,21.4,0.3,0.1,0.3,0.342,0.0,0.1,0.297,0.1,0.1,0.872,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1,2016,PF
Cody Ellis,ILL,29,18.2,0.3,0.1,0.3,0.372,0.0,0.1,0.357,0.1,0.1,0.8,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,2016,PF
Lucas Walker,ADE,28,15.9,0.3,0.1,0.3,0.446,0.0,0.1,0.259,0.1,0.1,0.531,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1,2016,PF
Harry Froling,TOW,9,5.1,0.3,0.1,0.3,0.333,0.0,0.1,0.5,0.1,0.1,0.667,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1,2016,PF
Mitchell Young,TOW,27,17.4,0.3,0.1,0.2,0.44,0.0,0.0,0.0,0.1,0.2,0.507,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.2,2016,PF
Majok Majok,MEL,30,19.5,0.3,0.1,0.2,0.489,0.0,0.0,0.0,0.1,0.1,0.529,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.1,2016,PF
Daniel Carlin,ADE,9,4.0,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.3,2016,PF
Yuat Alok,NZB,2,1.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2015,PF
Brian Ibekwe,NZB,32,21.8,0.5,0.2,0.4,0.596,0.0,0.0,0.4,0.1,0.2,0.628,0.1,0.2,0.3,0.0,0.0,0.1,0.1,0.2,2015,PF
Todd Blanchfield,TOW,28,28.5,0.5,0.2,0.4,0.448,0.1,0.2,0.346,0.1,0.1,0.851,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1,2015,PF
DeAndre Daniels,PER,30,30.7,0.5,0.2,0.5,0.396,0.1,0.1,0.341,0.1,0.1,0.664,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1,2015,PF
Tom Garlepp,SYD,28,28.2,0.5,0.2,0.4,0.472,0.0,0.0,0.474,0.1,0.2,0.765,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,2015,PF
Jesse Wagstaff,PER,30,20.9,0.4,0.1,0.3,0.413,0.0,0.2,0.323,0.1,0.1,0.806,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2015,PF
Thomas Abercrombie,NZB,29,28.5,0.4,0.1,0.3,0.479,0.1,0.1,0.471,0.1,0.1,0.671,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2015,PF
Matt Burston,CRN,32,19.2,0.4,0.2,0.3,0.539,0.0,0.0,0.0,0.1,0.1,0.577,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.2,2015,PF
Cody Ellis,SYD,28,18.0,0.4,0.1,0.3,0.413,0.0,0.1,0.31,0.1,0.1,0.836,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2015,PF
Anthony Petrie,ADE,30,26.2,0.4,0.1,0.3,0.479,0.0,0.0,0.286,0.1,0.1,0.72,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1,2015,PF
David Barlow,MEL,25,24.0,0.4,0.1,0.3,0.448,0.1,0.2,0.466,0.0,0.0,0.733,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2015,PF
Tim Coenraad,ILL,26,28.5,0.4,0.1,0.3,0.471,0.0,0.1,0.405,0.1,0.1,0.881,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1,2015,PF
Adam Ballinger,ILL,28,14.3,0.3,0.1,0.3,0.39,0.0,0.1,0.2,0.0,0.0,0.857,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2015,PF
Lucas Walker,MEL,26,16.8,0.3,0.1,0.3,0.38,0.0,0.1,0.314,0.0,0.1,0.692,0.1,0.2,0.2,0.0,0.0,0.0,0.1,0.1,2015,PF
Mitchell Young,CRN,32,11.2,0.3,0.1,0.2,0.395,0.0,0.0,0.0,0.1,0.1,0.575,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.2,2015,PF
Auryn MacMillan,MEL,14,7.8,0.2,0.1,0.2,0.35,0.0,0.0,0.0,0.0,0.0,0.75,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2015,PF
Atem Atem,ADE,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,2015,PF
Rhys Vague,PER,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,PF
Jeremiah Trueman,PER,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,PF
Thomas Abercrombie,NZB,28,29.6,0.5,0.2,0.4,0.485,0.1,0.1,0.419,0.1,0.1,0.769,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,2014,PF
Jack Salt,NZB,2,1.9,0.5,0.3,0.8,0.333,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,PF
Shawn Redhage,PER,33,27.8,0.5,0.2,0.4,0.477,0.0,0.1,0.394,0.1,0.1,0.785,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2014,PF
Jesse Wagstaff,PER,33,21.9,0.5,0.2,0.4,0.464,0.1,0.2,0.427,0.1,0.1,0.831,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2014,PF
Alex Loughton,CRN,28,26.7,0.5,0.2,0.4,0.471,0.0,0.1,0.351,0.1,0.1,0.845,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2014,PF
Adam Ballinger,MEL,31,15.1,0.5,0.2,0.4,0.509,0.1,0.1,0.446,0.0,0.0,0.75,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,2014,PF
Mark Worthington,MEL,31,34.2,0.4,0.2,0.4,0.42,0.0,0.1,0.255,0.1,0.1,0.804,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2014,PF
Anthony Petrie,ADE,34,26.5,0.4,0.1,0.3,0.47,0.0,0.0,0.326,0.1,0.1,0.756,0.1,0.2,0.2,0.0,0.0,0.0,0.1,0.1,2014,PF
Casey Frank,NZB,13,15.7,0.4,0.1,0.3,0.545,0.0,0.0,0.3,0.1,0.1,0.48,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.2,2014,PF
Tim Coenraad,ILL,30,25.9,0.4,0.1,0.3,0.43,0.1,0.1,0.404,0.0,0.1,0.811,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1,2014,PF
Matt Burston,CRN,28,21.0,0.3,0.1,0.2,0.529,0.0,0.0,0.0,0.1,0.1,0.563,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.1,2014,PF
Tom Garlepp,SYD,28,26.4,0.3,0.1,0.3,0.462,0.0,0.0,0.25,0.1,0.1,0.768,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1,2014,PF
Russell Hinder,TOW,26,20.7,0.3,0.1,0.3,0.413,0.0,0.1,0.413,0.1,0.1,0.838,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.2,2014,PF
